,"interview_id,",word_idx,word,label
22653,mby008441,16756,Martinez,I-PER
22654,mby008441,16843,Mays,I-PER
22655,mby008441,16855,Utah,B-LOC
22656,mby008441,16857,Virginia,B-PER
22657,mby008441,16858,Martinez,I-PER
22658,mby008441,16865,Utah,B-LOC
22659,mby008441,16977,Mays,I-PER
22660,mby008441,17037,Baby,B-PER
22661,mby008441,17040,Leno,B-PER
22662,mby008441,17044,Virginia,B-PER
22663,mby008441,17045,Martinez,I-PER
22664,mby008441,17048,Mays,I-PER
22665,mby008441,17051,Martinez,I-PER
22666,mby008441,17053,Leno,B-PER
22667,mby008441,17057,Rene,B-PER
22668,mby008441,17185,Mays,I-PER
22669,mby008441,17192,Rene,I-PER
22670,mby008441,17197,Virginia,B-PER
22671,mby008441,17198,Martinez,I-PER
22672,mby008441,17201,Mays,I-PER
22673,mby008441,17209,Virginia,B-PER
22674,mby008441,17210,Martinez,I-PER
22675,mby008441,17216,Mays,I-PER
22676,mby008441,17233,Virginia,B-PER
22677,mby008441,17234,Martinez,I-PER
22678,mby008441,17479,Mays,I-PER
22679,mby008441,17482,Martinez,I-PER
22680,mby008441,17525,Mays,I-PER
22681,mby008441,17536,Uncle,B-PER
22682,mby008441,17537,Jophy,B-PER
22683,mby008441,17547,Virginia,B-PER
22684,mby008441,17548,Martinez,I-PER
22685,mby008441,17562,Mays,I-PER
22686,mby008441,17574,Virginia,B-PER
22687,mby008441,17575,Martinez,I-PER
22688,mby008441,17825,Mays,I-PER
22689,mby008441,17833,Utah,B-LOC
22690,mby008441,17840,Virginia,B-PER
22691,mby008441,17841,Martinez,I-PER
22692,mby008441,17844,Mays,I-PER
22693,mby008441,17852,Virginia,B-PER
22694,mby008441,17853,Martinez,I-PER
22695,mby008441,18026,Rene,B-PER
22696,mby008441,18107,Jophy,B-PER
22697,mby008441,18220,Mays,I-PER
22698,mby008441,18227,Virginia,B-PER
22699,mby008441,18228,Martinez,I-PER
22700,mby008441,18232,Mays,I-PER
22701,mby008441,18240,Virginia,B-PER
22702,mby008441,18241,Martinez,I-PER
22703,mby008441,18408,Mays,I-PER
22704,mby008441,18492,Martinez,I-PER
22705,mby008441,18517,Mays,I-PER
22706,mby008441,18524,Martinez,I-PER
22707,mby008441,18739,Mays,I-PER
22708,mby008441,18751,Virginia,B-PER
22709,mby008441,18752,Martinez,I-PER
22710,mby008441,18760,Mays,I-PER
22711,mby008441,18923,Virginia,B-PER
22712,mby008441,18924,Martinez,I-PER
22713,mby008441,19060,Mays,I-PER
22714,mby008441,19150,Martinez,I-PER
22715,mby008441,19252,Mays,I-PER
22716,mby008441,19323,Martinez,I-PER
22717,mby008441,19330,Jophy,B-PER
22718,mby008441,19332,Levi,B-PER
22719,mby008441,19333,Mays,I-PER
22720,mby008441,19336,Martinez,I-PER
22721,mby008441,19348,Mays,I-PER
22722,mby008441,19653,Martinez,I-PER
22723,mby008441,19801,Mays,I-PER
22724,mby008441,19974,Martinez,I-PER
22725,mby008441,20127,Mays,I-PER
22726,mby008441,20196,Martinez,I-PER
22727,mby008441,20211,Virginia,B-PER
22728,mby008441,20212,Martinez,I-PER
22729,mby008441,20227,Martinez,I-PER
22730,mby008441,20635,Mays,I-PER
22731,mby008441,20773,Spanish,B-MISC
22732,mby008441,20775,English,B-MISC
22733,mby008441,20777,Virginia,B-PER
22734,mby008441,20778,Martinez,I-PER
22735,mby008441,20785,Mays,I-PER
22736,mby008441,20795,Virginia,B-PER
22737,mby008441,20796,Martinez,I-PER
22738,mby008441,20799,Mays,I-PER
22739,mby008441,20989,Martinez,I-PER
22740,mby008441,21144,Spanish,B-MISC
22741,mby008441,21301,Levi,B-PER
22742,mby008441,21302,Mays,I-PER
22743,mby008441,21308,Virginia,B-PER
22744,mby008441,21309,Martinez,I-PER
22745,mby008441,21800,Levi,B-PER
22746,mby008441,21801,Mays,I-PER
22747,mby008441,21827,Virginia,B-PER
22748,mby008441,21828,Martinez,I-PER
22749,mby008441,21832,Levi,B-PER
22750,mby008441,21833,Mays,I-PER
22751,mby008441,21844,Virginia,B-PER
22752,mby008441,21845,Martinez,I-PER
22753,mby008441,21878,Mays,I-PER
22754,mby008441,21883,Virginia,B-PER
22755,mby008441,21884,Martinez,I-PER
22756,mby008441,21900,Mays,I-PER
22757,mby008441,22244,Martinez,I-PER
22758,mby008441,22255,Mays,I-PER
22759,mby008441,22258,Martinez,I-PER
22760,mby008441,22416,CNA,B-ORG
22761,mby008441,22427,Mays,I-PER
22762,mby008441,22440,Virginia,B-PER
22763,mby008441,22441,Martinez,I-PER
22764,mby008441,22587,Mays,I-PER
22765,mby008441,22592,Martinez,I-PER
22766,mby008441,22602,Mays,I-PER
22767,mby008441,22713,Virginia,B-PER
22768,mby008441,22714,Martinez,I-PER
22769,mby008441,22788,Mays,I-PER
22770,mby008441,22791,Martinez,I-PER
22771,mby008441,22811,Mays,I-PER
22772,mby008441,23046,Virginia,B-PER
22773,mby008441,23047,Martinez,I-PER
22774,mby008441,23067,Mays,I-PER
22775,mby008441,23079,Virginia,B-PER
22776,mby008441,23080,Martinez,I-PER
22777,mby008441,23332,Mays,I-PER
22778,mby008441,23412,Virginia,B-PER
22779,mby008441,23413,Martinez,I-PER
22780,mby008441,23415,Jophy,B-PER
22781,mby008441,23417,Denise,B-PER
22782,mby008441,23422,Katrina,B-PER
22783,mby008441,23429,Leno,B-PER
22784,mby008441,23433,Leno.Levi,B-PER
22785,mby008441,23434,Mays,I-PER
22786,mby008441,23453,Virginia,B-PER
22787,mby008441,23454,Martinez,I-PER
22788,mby008441,23468,Jophy,B-PER
22789,mby008441,23471,Mays,I-PER
22790,mby008441,23474,Jophy,B-PER
22791,mby008441,23481,Virginia,B-PER
22792,mby008441,23482,Martinez,I-PER
22793,mby008441,23834,Mays,I-PER
22794,mby008441,23947,Virginia,B-PER
22795,mby008441,23948,Martinez,I-PER
22796,mby008441,23952,RSD,B-MISC
22797,mby008441,24000,Mays,I-PER
22798,mby008441,24082,Martinez,I-PER
22799,mby008441,24333,Mays,I-PER
22800,mby008441,24348,Virginia,B-PER
22801,mby008441,24349,Martinez,I-PER
22802,mby008441,24510,RSD.Levi,B-MISC
22803,mby008441,24511,Mays,I-PER
22804,mby008441,24520,Martinez,I-PER
22805,mby008441,24535,Mays,I-PER
22806,mby008441,24713,Virginia,B-PER
22807,mby008441,24714,Martinez,I-PER
22808,mby008441,24812,WorldVenture.Levi,B-ORG
22809,mby008441,24813,Mays,I-PER
22810,mby008441,24831,Virginia,B-PER
22811,mby008441,24832,Martinez,I-PER
22812,mby008441,24837,Levi,B-PER
22813,mby008441,24838,Mays,I-PER
22814,mby008441,24994,Virginia,B-PER
22815,mby008441,24995,Martinez,I-PER
22816,mby008441,25017,Mays,I-PER
22817,mby008441,25172,Martinez,I-PER
22818,mby008441,25180,Mays,I-PER
22819,mby008441,25200,Levi,B-PER
22820,mby008441,25201,Mays,I-PER
22821,mby008441,25580,Martinez,I-PER
22822,mby008441,25619,Mays,I-PER
22823,mby008441,25622,Mays,I-PER
22824,mby008441,25637,Martinez,I-PER
22825,mby008441,25645,Mays,I-PER
22826,mby008441,25654,Martinez,I-PER
22827,mby008441,26010,Mays,I-PER
22828,mby008510,0,Marlena,B-PER
22829,mby008510,1,Angle,I-PER
22830,mby008510,32,Marlena,B-PER
22831,mby008510,33,Angle,I-PER
22832,mby008510,91,Aurora,B-LOC
22833,mby008510,93,Colorado,B-LOC
22834,mby008510,99,Sylvia,B-PER
22835,mby008510,101,Jose,B-PER
22836,mby008510,158,Sylvia,B-PER
22837,mby008510,161,Jordan,B-PER
22838,mby008510,166,Odalys,B-PER
22839,mby008510,170,Marquez,I-PER
22840,mby008510,173,días,I-MISC
22841,mby008510,178,Silvia,B-PER
22842,mby008510,179,Marquez,I-PER
22843,mby008510,306,Estamos,B-ORG
22844,mby008510,307,aquí,I-ORG
22845,mby008510,309,Aurora,B-LOC
22846,mby008510,310,Colorado,I-LOC
22847,mby008510,403,José,B-PER
22848,mby008510,404,Garcia,I-PER
22849,mby008510,591,Octubre,I-MISC
22850,mby008510,595,Aurora,B-LOC
22851,mby008510,596,Colorado,I-LOC
22852,mby008510,756,Marlena,B-PER
22853,mby008510,757,Angle,I-PER
22854,mby008510,761,Sylvia,B-PER
22855,mby008510,764,PTO,B-ORG
22856,mby008510,828,Marlena,B-PER
22857,mby008510,829,Angle,I-PER
22858,mby008510,849,Sylvia,B-PER
22859,mby008510,1288,Odalys,B-PER
22860,mby008510,1366,Jordan,B-PER
22861,mby008510,1411,Marquez,I-PER
22862,mby008510,1415,Spanish,B-MISC
22863,mby008510,1417,Jose,B-PER
22864,mby008510,1654,Traffic,B-ORG
22865,mby008510,1655,and,I-ORG
22866,mby008510,1656,Safety,I-ORG
22867,mby008510,1657,Committee,I-ORG
22868,mby008510,1661,Mario,B-PER
22869,mby008510,1664,Denver,B-ORG
22870,mby008510,1665,Foundation.Silvia,I-ORG
22871,mby008510,1666,Marquez,I-PER
22872,mby008510,1670,Spanish,B-MISC
22873,mby008510,1672,Jose,B-PER
22874,mby008510,1675,Mario,B-PER
22875,mby008510,1898,California,B-LOC
22876,mby008510,1935,California,B-LOC
22877,mby008510,1985,California,B-LOC
22878,mby008510,1991,Denver,B-LOC
22879,mby008510,2110,Peoria,B-ORG
22880,mby008510,2115,Marquez,I-PER
22881,mby008510,2119,Spanish,B-MISC
22882,mby008510,2121,Jose,B-PER
22883,mby008510,2254,Marquez,I-PER
22884,mby008510,2258,Spanish,B-MISC
22885,mby008510,2260,Jose,B-PER
22886,mby008510,2639,Marquez,I-PER
22887,mby008510,2643,Spanish,B-MISC
22888,mby008510,2645,Jose,B-PER
22889,mby008510,2775,Denver,B-ORG
22890,mby008510,2776,Foundation.Silvia,I-ORG
22891,mby008510,2777,Marquez,I-PER
22892,mby008510,2781,Spanish,B-MISC
22893,mby008510,2783,Jose,B-PER
22894,mby008510,2814,Marquez,I-PER
22895,mby008510,2818,Spanish,B-MISC
22896,mby008510,2820,Jose,B-PER
22897,mby008510,3085,Silvia,B-PER
22898,mby008510,3086,Marquez,I-PER
22899,mby008510,3089,Angle.Jose,I-PER
22900,mby008510,3094,Angle,I-MISC
22901,mby008510,3125,Marquez,I-PER
22902,mby008510,3129,Spanish,B-MISC
22903,mby008510,3131,Jose,B-PER
22904,mby008510,3159,Marquez,I-PER
22905,mby008510,3163,Spanish,B-MISC
22906,mby008510,3165,Jose,B-PER
22907,mby008510,3178,Angle,I-PER
22908,mby008510,3880,Spanish,B-MISC
22909,mby008510,3883,Marquez,I-PER
22910,mby008510,3887,Spanish,B-MISC
22911,mby008510,3889,Jose,B-PER
22912,mby008510,4146,Spanish,B-MISC
22913,mby008510,4181,Silvia,B-PER
22914,mby008510,4182,Marquez,I-PER
22915,mby008510,4186,Spanish,B-MISC
22916,mby008510,4188,Jose,B-PER
22917,mby008510,4431,Marquez,I-PER
22918,mby008510,4435,Spanish,B-MISC
22919,mby008510,4437,Jose,B-PER
22920,mby008510,4816,Angle,I-PER
22921,mby008510,4900,Sylvia,B-PER
22922,mby008510,4916,Spanish,B-MISC
22923,mby008510,4918,Marlena,B-PER
22924,mby008510,4919,Angle,I-PER
22925,mby008510,4935,Jordan,B-PER
22926,mby008510,4937,Odalys,B-PER
22927,mby008510,4941,Jordan,B-LOC
22928,mby008510,4952,Spanish,B-MISC
22929,mby008510,5234,Marlena,B-PER
22930,mby008510,5235,Angle,I-PER
22931,mby008510,5424,Spanish,B-MISC
22932,mby008510,5427,Angle,I-PER
22933,mby008510,5434,Sylvia,B-PER
22934,mby008510,5442,Jordan,B-PER
22935,mby008510,5471,Spanish,B-MISC
22936,mby008510,5473,Silvia,B-PER
22937,mby008510,5474,Marquez,I-PER
22938,mby008510,5478,Spanish,B-MISC
22939,mby008510,5480,Jose,B-PER
22940,mby008510,5921,Jordan,B-PER
22941,mby008510,6029,Angle,I-PER
22942,mby008510,6121,Jordan,B-PER
22943,mby008510,6123,Dallas,B-PER
22944,mby008510,6303,Spanish,B-MISC
22945,mby008510,6305,Silvia,B-PER
22946,mby008510,6306,Marquez,I-PER
22947,mby008510,6310,Spanish,B-MISC
22948,mby008510,6312,Jose,B-PER
22949,mby008510,6352,``,B-PER
22950,mby008510,6842,Angle,I-PER
22951,mby008510,7038,Spanish,B-MISC
22952,mby008510,7040,Marlena,B-PER
22953,mby008510,7041,Angle,I-PER
22954,mby008510,7262,Spanish,B-MISC
22955,mby008510,7264,Silvia,B-PER
22956,mby008510,7265,Marquez,I-PER
22957,mby008510,7269,Spanish,B-MISC
22958,mby008510,7271,Jose,B-PER
22959,mby008510,7627,Marlene,B-PER
22960,mby008510,7727,Marlena,B-PER
22961,mby008510,7728,Angle,I-PER
22962,mby008510,8279,Spanish,B-MISC
22963,mby008510,8523,Marlena,B-PER
22964,mby008510,8524,Angle,I-PER
22965,mby008510,8817,Spanish,B-MISC
22966,mby008510,8938,Marlena,B-PER
22967,mby008510,8939,Angle,I-PER
22968,mby008510,9206,Spanish,B-MISC
22969,mby008510,9208,Silvia,B-PER
22970,mby008510,9209,Marquez,I-PER
22971,mby008510,9213,Spanish,B-MISC
22972,mby008510,9215,Jose,B-PER
22973,mby008510,9241,Marlena,B-PER
22974,mby008510,9242,Angle,I-PER
22975,mby008510,9573,Angle,I-PER
22976,mby008510,9598,Spanish,B-MISC
22977,mby008510,9600,Marlena,B-PER
22978,mby008510,9601,Angle,I-PER
22979,mby008510,9834,Spanish,B-MISC
22980,mby008510,9836,Marlena,B-PER
22981,mby008510,9837,Angle,I-PER
22982,mby008510,9891,Spanish,B-MISC
22983,mby008510,9894,Marquez,I-PER
22984,mby008510,9898,Spanish,B-MISC
22985,mby008510,9900,Jose,B-PER
22986,mby008510,10786,Spanish,B-MISC
22987,mby008510,10788,Silvia,B-PER
22988,mby008510,10789,Marquez,I-PER
22989,mby008510,10793,Spanish,B-MISC
22990,mby008510,11344,Marquez,I-PER
22991,mby008510,11348,Spanish,B-MISC
22992,mby008510,11350,Jose,B-PER
22993,mby008510,11735,Marquez,I-PER
22994,mby008510,11739,Spanish,B-MISC
22995,mby008510,11741,Jose,B-PER
22996,mby008510,11961,Angle,I-PER
22997,mby008510,12128,Spanish,B-MISC
22998,mby008510,12130,Silvia,B-PER
22999,mby008510,12131,Marquez,I-PER
23000,mby008510,12135,Spanish,B-MISC
23001,mby008510,12137,Jose,B-PER
23002,mby008510,12153,Miss,B-PER
23003,mby008510,12154,Angle.Jose,I-PER
23004,mby008510,12159,Angle,I-PER
23005,mby008510,12856,Angle,I-PER
23006,mby008510,13050,Jordan,B-PER
23007,mby008510,13085,Spanish,B-MISC
23008,mby008510,13087,Silvia,B-PER
23009,mby008510,13088,Marquez,I-PER
23010,mby008510,13092,Spanish,B-MISC
23011,mby008510,13094,Jose,B-PER
23012,mby008510,13108,Jordan,B-PER
23013,mby008510,13510,Angle,I-PER
23014,mby008510,13610,Dallas,B-LOC
23015,mby008510,13763,Angle,I-PER
23016,mby008510,13787,Marlena,B-PER
23017,mby008510,13788,Angle,I-PER
23018,mby008510,14065,Marlena,B-PER
23019,mby008510,14066,Angle,I-PER
23020,mby008510,14285,Marcus,B-PER
23021,mby008510,14768,Marlena,B-PER
23022,mby008510,14769,Angle,I-PER
23023,mby008510,15098,Spanish,B-MISC
23024,mby008510,15100,Silvia,B-PER
23025,mby008510,15101,Marquez,I-PER
23026,mby008510,15105,Spanish,B-MISC
23027,mby008510,15107,Jose,B-PER
23028,mby008510,15790,Marquez,I-PER
23029,mby008510,15794,Spanish,B-MISC
23030,mby008510,15796,Jose,B-PER
23031,mby008510,15861,Marquez,I-PER
23032,mby008510,15865,Spanish,B-MISC
23033,mby008510,15867,Jose,B-PER
23034,mby008510,15895,Marquez,I-PER
23035,mby008510,15899,Spanish,B-MISC
23036,mby008510,15901,Jose,B-PER
23037,mby008510,16480,Marquez,I-PER
23038,mby008510,16484,Spanish,B-MISC
23039,mby008510,16486,Jose,B-PER
23040,mby008510,16872,Marquez,I-PER
23041,mby008510,16876,Spanish,B-MISC
23042,mby008510,16878,Jose,B-PER
23043,mby008510,16891,Marquez,I-PER
23044,mby008510,16895,Spanish,B-MISC
23045,mby008510,16897,Jose,B-PER
23046,mby008510,17197,Marquez,I-PER
23047,mby008510,17201,Spanish,B-MISC
23048,mby008510,17203,Jose,B-PER
23049,mby008510,17347,Angle,I-PER
23050,mby008510,17744,Marlena,B-PER
23051,mby008510,17745,Angle,I-PER
23052,mby008510,17919,Angle,I-PER
23053,mby008510,18129,Jordan,B-LOC
23054,mby008510,18131,Dallas,B-ORG
23055,mby008510,18412,Angle,I-PER
23056,mby008510,18415,Marquez,I-PER
23057,mby008510,18419,Spanish,B-MISC
23058,mby008510,18421,Jose,B-PER
23059,mby008510,18442,Angle,I-PER
23060,mby008510,18453,Angle,I-PER
23061,mby008510,18457,Marquez,I-PER
23062,mby008510,18461,Spanish,B-MISC
23063,mby008510,18463,Jose,B-PER
23064,mby008510,18488,Angle,I-PER
23065,mby008510,18495,Silvia,B-PER
23066,mby008510,18496,Marquez,I-PER
23067,mby008510,18499,Angle,I-PER
23068,mby008510,18507,Silvia,B-PER
23069,mby008510,18508,Marquez,I-PER
23070,mby008510,18511,Angle,I-PER
23071,mby008510,18521,Angle,I-PER
23072,mby008510,19004,Angle,I-PER
23073,mby008510,19031,Marlena,B-PER
23074,mby008510,19032,Angle,I-PER
23075,mby008510,19241,Angle,I-PER
23076,mby008510,19605,Marquez,I-PER
23077,mby008510,19609,Spanish,B-MISC
23078,mby008510,19611,Jose,B-PER
23079,mby008510,19644,Marquez,I-PER
23080,mby008510,19648,Spanish,B-MISC
23081,mby008510,19650,Jose,B-PER
23082,mby008510,19687,Angle,I-PER
23083,mby008538,0,Lucilla,B-PER
23084,mby008538,1,Contreras,I-PER
23085,mby008538,9,Lucilla,B-PER
23086,mby008538,10,Contreras,I-PER
23087,mby008538,102,Denver,B-LOC
23088,mby008538,104,Colorado,B-LOC
23089,mby008538,127,Donovan,B-PER
23090,mby008538,128,Makha,I-PER
23091,mby008538,130,Reggae,B-ORG
23092,mby008538,131,Bloodlines,I-ORG
23093,mby008538,133,Makha,I-PER
23094,mby008538,137,Donovan,B-PER
23095,mby008538,138,Makha,I-PER
23096,mby008538,153,Reggae,B-ORG
23097,mby008538,154,Bloodlines,I-ORG
23098,mby008538,313,Lu,B-PER
23099,mby008538,316,Contreras,I-PER
23100,mby008538,321,Donovan,B-PER
23101,mby008538,433,Donovan,B-PER
23102,mby008538,454,Reggae,B-MISC
23103,mby008538,455,Bloodlines,I-MISC
23104,mby008538,457,Donovan,B-PER
23105,mby008538,458,Makha,I-PER
23106,mby008538,593,Jamaica,B-LOC
23107,mby008538,598,Jamaica,B-LOC
23108,mby008538,825,Nyabingi,B-MISC
23109,mby008538,828,Jonkonnu,B-PER
23110,mby008538,838,Kumina,B-LOC
23111,mby008538,901,America,B-LOC
23112,mby008538,1117,Reggae,B-MISC
23113,mby008538,1123,Jamaica,B-LOC
23114,mby008538,1126,Caribbean,B-LOC
23115,mby008538,1361,Colorado,B-LOC
23116,mby008538,1377,Jamaica,B-LOC
23117,mby008538,1749,Jamaica,B-LOC
23118,mby008538,2082,American,B-MISC
23119,mby008538,2092,Jamaican,B-MISC
23120,mby008538,2096,Reggae,B-MISC
23121,mby008538,2372,Contreras,I-PER
23122,mby008538,2379,Donovan,B-PER
23123,mby008538,2380,Makha,I-PER
23124,mby008538,2645,Jamaica,B-LOC
23125,mby008538,2809,Errol,B-PER
23126,mby008538,2810,Thompson,I-PER
23127,mby008538,2814,ET,B-ORG
23128,mby008538,2905,ET,B-ORG
23129,mby008538,2925,English,B-MISC
23130,mby008538,3118,Jamaican,B-MISC
23131,mby008538,3125,Patois,B-PER
23132,mby008538,3246,Jamaica,B-LOC
23133,mby008538,3248,Winston,B-PER
23134,mby008538,3249,Williams,I-PER
23135,mby008538,3415,Jamaican,B-ORG
23136,mby008538,3416,Radio,I-ORG
23137,mby008538,3614,Contreras,I-PER
23138,mby008538,3617,Makha,I-PER
23139,mby008538,3620,Contreras,I-PER
23140,mby008538,3623,Makha,I-PER
23141,mby008538,3730,American,B-MISC
23142,mby008538,4180,Reggae,B-MISC
23143,mby008538,4213,Colorado,B-LOC
23144,mby008538,4789,Jamaican,B-MISC
23145,mby008538,4798,Jamaica,B-LOC
23146,mby008538,4928,Ashley,B-PER
23147,mby008538,4929,Colbert,I-PER
23148,mby008538,4936,University,B-ORG
23149,mby008538,4937,of,I-ORG
23150,mby008538,4938,Colorado,I-ORG
23151,mby008538,5036,Virgin,B-LOC
23152,mby008538,5037,Islands,I-LOC
23153,mby008538,5039,Carden,B-PER
23154,mby008538,5040,White,I-PER
23155,mby008538,5100,Jimmy,B-PER
23156,mby008538,5101,Cliff,I-PER
23157,mby008538,5105,CU,B-ORG
23158,mby008538,5107,Boulder.Lucilla,B-LOC
23159,mby008538,5108,Contreras,I-PER
23160,mby008538,5111,Glenn,B-MISC
23161,mby008538,5112,Miller,I-LOC
23162,mby008538,5113,Ballroom,I-LOC
23163,mby008538,5115,Donovan,B-PER
23164,mby008538,5116,Makha,I-PER
23165,mby008538,5128,Lucilla,B-PER
23166,mby008538,5129,Contreras,I-PER
23167,mby008538,5131,Folsom,B-LOC
23168,mby008538,5132,Field,I-LOC
23169,mby008538,5297,Irey,B-LOC
23170,mby008538,5300,Donovan,B-PER
23171,mby008538,5301,Makha,I-PER
23172,mby008538,5306,Lucilla,B-PER
23173,mby008538,5307,Contreras,I-PER
23174,mby008538,5310,Irey,B-ORG
23175,mby008538,5311,Theater,I-ORG
23176,mby008538,5313,Donovan,B-PER
23177,mby008538,5314,Makha,I-PER
23178,mby008538,5317,Irey,B-LOC
23179,mby008538,5412,Contreras,I-PER
23180,mby008538,5415,Makha,I-PER
23181,mby008538,5417,Macky,B-LOC
23182,mby008538,5418,Auditorium,I-LOC
23183,mby008538,5422,Lucilla,B-PER
23184,mby008538,5423,Contreras,I-PER
23185,mby008538,5426,Makha,I-PER
23186,mby008538,5428,Jimmy,B-PER
23187,mby008538,5429,Cliff,I-PER
23188,mby008538,5567,Jamaica,B-LOC
23189,mby008538,5751,Boulder,B-LOC
23190,mby008538,5756,CU,B-ORG
23191,mby008538,5859,Denver,B-LOC
23192,mby008538,5878,Boulder,B-LOC
23193,mby008538,6029,Boulder,B-LOC
23194,mby008538,6121,KGNU,B-ORG
23195,mby008538,6317,Steve,B-PER
23196,mby008538,6318,Chavis,I-PER
23197,mby008538,6391,Chavis,B-PER
23198,mby008538,6399,Chevis,B-PER
23199,mby008538,6437,Chavez,B-PER
23200,mby008538,6441,Chavis,B-PER
23201,mby008538,6667,Contreras,I-PER
23202,mby008538,6670,Makha,I-PER
23203,mby008538,6794,Steve,B-PER
23204,mby008538,6795,Travis,I-PER
23205,mby008538,6931,African,B-MISC
23206,mby008538,6932,American,I-MISC
23207,mby008538,7010,America,B-LOC
23208,mby008538,7025,KGNU,B-ORG
23209,mby008538,7455,Contreras,I-PER
23210,mby008538,7469,Donovan,B-PER
23211,mby008538,7470,Makha,I-PER
23212,mby008538,7796,Denver,B-LOC
23213,mby008538,7802,Boulder,B-LOC
23214,mby008538,7965,America,B-LOC
23215,mby008538,8845,Lucilla,B-PER
23216,mby008538,8846,Contreras,I-PER
23217,mby008538,8852,Reggae,B-MISC
23218,mby008538,8853,Bloodlines,I-MISC
23219,mby008538,8855,Donovan,B-PER
23220,mby008538,8856,Makha,I-PER
23221,mby008538,8867,Lucilla,B-PER
23222,mby008538,8868,Contreras,I-PER
23223,mby008538,8871,Makha,I-PER
23224,mby008538,8877,Contreras,I-PER
23225,mby008538,8880,Reggae,B-MISC
23226,mby008538,8881,Bloodlines,I-MISC
23227,mby008538,9168,Donovan,B-PER
23228,mby008538,9169,Makha,I-PER
23229,mby008538,9296,Reggae,B-ORG
23230,mby008538,9297,Bloodlines.Lucilla,I-ORG
23231,mby008538,9298,Contreras,I-PER
23232,mby008538,9305,Reggae,B-ORG
23233,mby008538,9306,Bloodlines,I-ORG
23234,mby008538,9310,Donovan,B-PER
23235,mby008538,9311,Makha,I-PER
23236,mby008538,9802,Reggae,B-MISC
23237,mby008538,9803,Bloodlines,I-MISC
23238,mby008538,10362,Jamaica,B-LOC
23239,mby008538,10383,Jamaica,B-LOC
23240,mby008538,10620,Contreras,I-PER
23241,mby008538,10750,Reggae,B-MISC
23242,mby008538,10751,Bloodlines,I-ORG
23243,mby008538,10765,Donovan,B-PER
23244,mby008538,10766,Makha,I-PER
23245,mby008538,10788,Jamaican,B-MISC
23246,mby008538,10794,Jamaican,B-MISC
23247,mby008538,11064,Jamaica,B-LOC
23248,mby008538,11342,Michael,B-PER
23249,mby008538,11343,Campbell,I-PER
23250,mby008538,11347,Mikey,B-PER
23251,mby008538,11348,Dread,I-PER
23252,mby008538,11472,Errol,B-PER
23253,mby008538,11473,Thompson,I-PER
23254,mby008538,11484,JBC,B-ORG
23255,mby008538,11486,Jamaica,B-ORG
23256,mby008538,11487,Broadcasting,I-ORG
23257,mby008538,11488,Corporation,I-ORG
23258,mby008538,11602,Mikey,B-PER
23259,mby008538,11603,White,I-PER
23260,mby008538,11605,Errol,B-PER
23261,mby008538,11606,Chin,I-PER
23262,mby008538,11608,Mikey,B-PER
23263,mby008538,11609,Chambers,I-PER
23264,mby008538,11611,Norman,B-PER
23265,mby008538,11612,Marsh,I-PER
23266,mby008538,11837,Jamaican,B-MISC
23267,mby008538,11878,Campbell,I-PER
23268,mby008538,12707,JBC,B-ORG
23269,mby008538,12848,Jamaican,B-MISC
23270,mby008538,12998,America,B-LOC
23271,mby008538,13009,Jamaica,B-LOC
23272,mby008538,13123,Jamaica,B-LOC
23273,mby008538,13278,Errol,B-PER
23274,mby008538,13279,Thompson,I-PER
23275,mby008538,13281,ET,B-ORG
23276,mby008538,13412,Contreras,I-PER
23277,mby008538,13420,Donovan,B-PER
23278,mby008538,13421,Makha,I-PER
23279,mby008538,13607,Lucilla,B-PER
23280,mby008538,13608,Contreras,I-PER
23281,mby008538,13640,Makha,I-PER
23282,mby008538,14068,Contreras,I-PER
23283,mby008538,14085,Reggae,B-MISC
23284,mby008538,14086,Bloodlines,I-MISC
23285,mby008538,14088,Donovan,B-PER
23286,mby008538,14089,Makha,I-PER
23287,mby008538,14678,Contreras,I-PER
23288,mby008538,14708,Donovan,B-PER
23289,mby008538,14709,Makha,I-PER
23290,mby008538,15019,Joyce,B-PER
23291,mby008538,15164,Panama,B-LOC
23292,mby008538,15711,English,B-MISC
23293,mby008538,15776,Colorado,B-LOC
23294,mby008538,15891,Boulder,B-LOC
23295,mby008538,15893,University,B-LOC
23296,mby008538,15894,of,I-LOC
23297,mby008538,15895,Colorado,I-LOC
23298,mby008538,16090,Contreras,I-PER
23299,mby008538,16101,Reggae,B-MISC
23300,mby008538,16102,Bloodlines,I-MISC
23301,mby008538,16230,Donovan,B-PER
23302,mby008538,16231,Makha,I-PER
23303,mby008538,16241,Mutabaruka,B-PER
23304,mby008538,16243,Joseph,B-PER
23305,mby008538,16244,Hill,I-PER
23306,mby008538,16253,Sugar,B-PER
23307,mby008538,16254,Minott,I-PER
23308,mby008538,16493,Foundation,B-ORG
23309,mby008538,16503,Donovan,B-PER
23310,mby008538,16747,Peter,B-PER
23311,mby008538,16748,Tosh,I-PER
23312,mby008538,16755,Colorado,B-LOC
23313,mby008538,17037,Peter,B-PER
23314,mby008538,17038,Tosh,I-PER
23315,mby008538,17198,Denver,B-LOC
23316,mby008538,17260,Peter,B-PER
23317,mby008538,17261,Tosh,I-PER
23318,mby008538,17322,Contreras,I-PER
23319,mby008538,17413,Donovan,B-PER
23320,mby008538,17414,Makha,I-PER
